id,id2,type,breidd,lengd,year,nr,grein,tolulidur,undirlidur,heiti,dags_fra,dags_til,v1,v2,v3,v5,v6,v7,v8,v9,v14,ath
1,1,spawning,625890,202200,2004,202,1,1,NA,Suður af Vestmannaeyjum,2004-04-10,NA,1,0,0,0,1,0,0,0,0,NA
1,2,spawning,630000,202700,2004,202,1,1,NA,Suður af Vestmannaeyjum,2004-04-10,NA,1,0,0,0,1,0,0,0,0,NA
1,3,spawning,625000,202700,2004,202,1,1,NA,Suður af Vestmannaeyjum,2004-04-10,NA,1,0,0,0,1,0,0,0,0,NA
1,4,spawning,625000,200000,2004,202,1,1,NA,Suður af Vestmannaeyjum,2004-04-10,NA,1,0,0,0,1,0,0,0,0,NA
1,5,spawning,630000,200000,2004,202,1,1,NA,Suður af Vestmannaeyjum,2004-04-10,NA,1,0,0,0,1,0,0,0,0,NA
2,1,spawning,610300,273973,2004,202,1,2,NA,Franshóll,2004-04-10,NA,1,0,0,0,1,0,0,0,0,NA
2,2,spawning,610300,272800,2004,202,1,2,NA,Franshóll,2004-04-10,NA,1,0,0,0,1,0,0,0,0,NA
2,3,spawning,605900,272800,2004,202,1,2,NA,Franshóll,2004-04-10,NA,1,0,0,0,1,0,0,0,0,NA
